# CEFR Vocabulary Database (A1=1, A2=2, B1=3, B2=4, C1=5, C2=6)
# Word	Level
official	2
oil	2
olive oil	2
olympic	2
omelet	2
omelette	2
onion	2
online	2
operate	2
opinion	2
opportunity	2
oppose	2
opposite	2
organise	2
organised	2
organize	2
organized	2
original	2
orphan	2
ourselves	2
out of	2
oven	2
overseas	2
overweight	2
pacific	2
pack	2
painter	2
pal	2
pan	2
panic	2
part	2
partly	2
pass	2
passage	2
passenger	2
pasta	2
path	2
patient	2
pc	2
pea	2
peaceful	2
pear	2
pen friend	2
pence	2
penfriend	2
pepper	2
perfect	2
perfectly	2
perform	2
performance	2
perfume	2
perhaps	2
permission	2
personality	2
petrol	2
petrol station	2
photograph	2
photographer	2
photography	2
physical	2
physically	2
pile	2
pilgrim	2
pill	2
pilot	2
pity	2
planet	2
plant	2
plastic	2
plate	2
playful	2
playground	2
pleasant	2
pleased	2
pleasing	2
plenty	2
plural	2
plus	2
police	2
police officer	2
police station	2
policeman	2
policewoman	2
polite	2
political	2
pollute	2
popular	2
population	2
portrait	2
position	2
possible	2
possibly	2
post office	2
pour	2
power	2
powerful	2
precise	2
predict	2
prediction	2
prefer	2
prepare	2
pressure	2
pretend	2
prevent	2
pride	2
principal	2
print	2
printer	2
private	2
pro	2
probably	2
produce	2
product	2
production	2
professional	2
progressive	2
promise	2
pronounce	2
pronunciation	2
proper	2
provide	2
psychologist	2
public	2
publish	2
pull	2
punctuation	2
purpose	2
pursue	2
quality	2
queen	2
quick	2
quietly	2
quit	2
quite	2
quiz	2
racket	2
raincoat	2
raise	2
range	2
rap	2
rate	2
rather	2
rating	2
raw	2
ray	2
reach	2
realise	2
realize	2
receipt	2
receive	2
recent	2
recently	2
receptionist	2
record	2
recycle	2
refer	2
reflect	2
refrigerator	2
regret	2
regular	2
regularly	2
relax	2
relaxed	2
release	2
remain	2
remind	2
remote	2
rent	2
repair	2
replace	2
reply	2
report	2
represent	2
request	2
research	2
response	2
retire	2
retired	2
return	2
reunion	2
reveal	2
rhythm	2
right-hand	2
road	2
roast	2
rob	2
robbery	2
robin	2
rock	2
roll	2
romance	2
romantic	2
roof	2
root	2
rope	2
roughly	2
round	2
roundabout	2
royal	2
rugby	2
ruin	2
rumor	2
rumour	2
runner	2
running	2
rush	2
sadly	2
safe	2
sailing	2
sake	2
salt	2
sample	2
sandy	2
satisfy	2
sauce	2
sausage	2
scale	2
scarf	2
scene	2
scenery	2
schedule	2
schoolchild	2
schoolwork	2
scientific	2
scissors	2
scream	2
screen	2
screw	2
script	2
seafood	2
search	2
seaside	2
secret	2
secretary	2
seed	2
seek	2
seem	2
semester	2
send	2
senior	2
sense	2
separate	2
seriously	2
serve	2
several	2
sew	2
shade	2
shadow	2
shall	2
shampoo	2
shape	2
shell	2
shine	2
shock	2
shoot	2
shop assistant	2
shore	2
shorts	2
shot	2
shout	2
shut	2
sightseeing	2
significant	2
silence	2
silently	2
silly	2
silver	2
similar	2
simple	2
simply	2
since	2
singing	2
single	2
singular	2
sink	2
sitting room	2
situation	2
skate	2
skateboarding	2
skating	2
ski	2
skiing	2
slave	2
sleepless	2
sleepy	2
slice	2
slide	2
slim	2
slowly	2
smooth	2
smoothly	2
snack	2
snowboarding	2
soap	2
society	2
sock	2
soda	2
soft	2
soft drink	2
softly	2
software	2
soldier	2
solution	2
somebody	2
someday	2
somewhere	2
sound	2
source	2
south	2
space	2
spaceship	2
spaghetti	2
speaker	2
specific	2
speed	2
spill	2
splash	2
split	2
spoon	2
sports center	2
sports centre	2
spread	2
square	2
stadium	2
staff	2
stair	2
stamp	2
state	2
statement	2
statue	2
steak	2
steal	2
stomach	2
stomachache	2
storm	2
stove	2
stranger	2
strategy	2
strength	2
strike	2
string	2
strongly	2
structure	2
stuff	2
style	2
succeed	2
success	2
successfully	2
such	2
sudden	2
suggest	2
suit	2
suitable	2
suitcase	2
summary	2
sunflower	2
sunglasses	2
sunlight	2
superlative	2
superstar	2
supper	2
support	2
surfing	2
surname	2
surprised	2
surprising	2
survive	2
